stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
200060,,Central Station,-33.88402424,151.20620308,1,,0,,
207720,,Hornsby Station,-33.70347479,151.09835973,1,,0,,
214110,,Lidcombe Station,-33.86375583,151.04512981,1,,0,,
214120,,Berala Station,-33.87178351,151.03252488,1,,0,,
214310,,Regents Park Station,-33.88319010,151.02401965,1,,0,,
214320,,Birrong Station,-33.89258874,151.02427803,1,,0,,
214810,,Blacktown Station,-33.76854404,150.90708043,1,,0,,
219910,,Yagoona Station,-33.90721147,151.02459877,1,,0,,
220010,,Bankstown Station,-33.91786888,151.03428744,1,,0,,
223210,,Sutherland Station,-34.03175379,151.05722202,1,,0,,
223220,,Loftus Station,-34.04522117,151.05131573,1,,0,,
223310,,Engadine Station,-34.06770196,151.01486023,1,,0,,
223320,,Heathcote Station,-34.08791879,151.00833242,1,,0,,
223330,,Waterfall Station,-34.13490804,150.99454839,1,,0,,
250020,,Wollongong Station,-34.42701768,150.88819093,1,,0,,
250530,,Port Kembla North Station,-34.47297413,150.88813754,1,,0,,
250540,,Port Kembla Station,-34.47717840,150.90236909,1,,0,,
250810,,Helensburgh Station,-34.17705075,150.99425973,1,,0,,
250830,,Otford Station,-34.21078659,151.00583131,1,,0,,
250850,,Coalcliff Station,-34.24223632,150.97726898,1,,0,,
251510,,Scarborough Station,-34.26552566,150.96541923,1,,0,,
251550,,Thirroul Station,-34.31801562,150.91891203,1,,0,,
251610,,Bulli Station,-34.33443113,150.91475593,1,,0,,
251710,,Woonona Station,-34.34964700,150.91513824,1,,0,,
251810,,Bellambi Station,-34.36264805,150.91011528,1,,0,,
251830,,Towradgi Station,-34.38441889,150.90134686,1,,0,,
253010,,Kembla Grange Station,-34.47018181,150.81760282,1,,0,,
253020,,Dapto Station,-34.49273841,150.79181569,1,,0,,
253330,,Kiama Station,-34.67266689,150.85445510,1,,0,,
253420,,Gerringong Station,-34.74466196,150.81760762,1,,0,,
253510,,Berry Station,-34.78038712,150.69669597,1,,0,,
254110,,Bomaderry Station,-34.85372077,150.60978184,1,,0,,
256020,,Campbelltown Station,-34.06355569,150.81463149,1,,0,,
256030,,Macarthur Station,-34.07199134,150.79716422,1,,0,,
256310,,Menangle Park Station,-34.10333234,150.74500739,1,,0,,
256810,,Menangle Station,-34.12554982,150.74428690,1,,0,,
256910,,Douglas Park Station,-34.18324664,150.71034950,1,,0,,
257110,,Picton Station,-34.17917983,150.61271220,1,,0,,
257310,,Tahmoor Station,-34.22352998,150.58995766,1,,0,,
257420,,Bargo Station,-34.29098717,150.58003730,1,,0,,
257510,,Mittagong Station,-34.45259021,150.44817385,1,,0,,
257540,,Yerrinbool Station,-34.37157933,150.54361194,1,,0,,
257610,,Bowral Station,-34.47817984,150.41663309,1,,0,,
257620,,Burradoo Station,-34.49420535,150.39785738,1,,0,,
257710,,Moss Vale Station,-34.54797724,150.37174595,1,,0,,
257810,,Bundanoon Station,-34.65596932,150.29949924,1,,0,,
257910,,Wingello Station,-34.69219784,150.15821112,1,,0,,
257920,,Penrose Station,-34.67229417,150.21207796,1,,0,,
257930,,Exeter Station,-34.61362739,150.31744330,1,,0,,
257940,,Marulan Station,-34.70961588,150.00601372,1,,0,,
257950,,Tallong Station,-34.71836270,150.08618073,1,,0,,
258010,,Goulburn Station,-34.75829984,149.71935426,1,,0,,
274710,,Werrington Station,-33.75916137,150.75759387,1,,0,,
274720,,Kingswood Station,-33.75842011,150.72053259,1,,0,,
275010,,Penrith Station,-33.75014862,150.69651584,1,,0,,
275020,,Emu Plains Station,-33.74572534,150.67142718,1,,0,,
275030,,Lapstone Station,-33.77345788,150.64280498,1,,0,,
276010,,St Marys Station,-33.76210254,150.77518003,1,,0,,
277310,,Glenbrook Station,-33.76911515,150.62104944,1,,0,,
277410,,Blaxland Station,-33.74374219,150.60978672,1,,0,,
277420,,Warrimoo Station,-33.72140832,150.60273514,1,,0,,
277610,,Faulconbridge Station,-33.69659330,150.53493365,1,,0,,
277710,,Valley Heights Station,-33.70433308,150.58374369,1,,0,,
277720,,Springwood Station,-33.69905654,150.56366276,1,,0,,
277810,,Woodford Station,-33.73567216,150.48171549,1,,0,,
277820,,Linden Station,-33.71489917,150.50520665,1,,0,,
278020,,Katoomba Station,-33.71203514,150.31166184,1,,0,,
278030,,Medlow Bath Station,-33.67355520,150.28064561,1,,0,,
278310,,Lawson Station,-33.71910060,150.42980295,1,,0,,
278410,,Bullaburra Station,-33.72338686,150.41500219,1,,0,,
278510,,Blackheath Station,-33.63374163,150.28438143,1,,0,,
278610,,Mount Victoria Station,-33.58820075,150.25692324,1,,0,,
279010,,Lithgow Station,-33.48066213,150.15680800,1,,0,,
279538,,Bathurst Station,-33.42559763,149.58318060,1,,0,,
211320,,North Ryde Station,-33.79421813,151.13798663,1,,0,,
212110,,Epping Station,-33.77283671,151.08208231,1,,0,,
2126158,,Cherrybrook Station,-33.73665917,151.03199446,1,,0,,
214710,,Seven Hills Station,-33.77435110,150.93612251,1,,0,,
214820,,Marayong Station,-33.74609965,150.90017109,1,,0,,
2153477,,Norwest Station,-33.73461748,150.96352165,1,,0,,
2153478,,Bella Vista Station,-33.73056616,150.94401959,1,,0,,
2154391,,Castle Hill Station,-33.73162575,151.00728849,1,,0,,
2154392,,Hills Showground Station,-33.72791245,150.98702465,1,,0,,
2155382,,Kellyville Station,-33.71337441,150.93523145,1,,0,,
2155383,,Rouse Hill Station,-33.69181177,150.92416751,1,,0,,
2155384,,Tallawong Station,-33.69163119,150.90600569,1,,0,,
275310,,East Richmond Station,-33.60172876,150.75891556,1,,0,,
275320,,Richmond Station,-33.59884642,150.75264112,1,,0,,
275610,,Mulgrave Station,-33.62651620,150.83003584,1,,0,,
275620,,Windsor Station,-33.61375217,150.81121394,1,,0,,
275630,,Clarendon Station,-33.60858478,150.78789489,1,,0,,
276220,,Schofields Station,-33.70438029,150.87377461,1,,0,,
276310,,Quakers Hill Station,-33.72746287,150.88623397,1,,0,,
276510,,Riverstone Station,-33.67926177,150.86037985,1,,0,,
276520,,Vineyard Station,-33.65030770,150.85115431,1,,0,,
276610,,Rooty Hill Station,-33.77162507,150.84464747,1,,0,,
276710,,Doonside Station,-33.76389763,150.86869678,1,,0,,
277010,,Mount Druitt Station,-33.76955803,150.82012586,1,,0,,
216710,,Glenfield Station,-33.97220759,150.89306653,1,,0,,
217020,,Liverpool Station,-33.92492704,150.92732848,1,,0,,
217426,,Edmondson Park Station,-33.96932346,150.85880158,1,,0,,
217933,,Leppington Station,-33.95445703,150.80817012,1,,0,,
256010,,Leumeah Station,-34.05067661,150.83060671,1,,0,,
256410,,Macquarie Fields Station,-33.98483038,150.87887723,1,,0,,
256510,,Ingleburn Station,-33.99748219,150.86457694,1,,0,,
256610,,Minto Station,-34.02744354,150.84249432,1,,0,,
200070,,Town Hall Station,-33.87353896,151.20692991,1,,0,,
204210,,Newtown Station,-33.89791301,151.17937737,1,,0,,
213110,,Ashfield Station,-33.88763777,151.12585123,1,,0,,
213210,,Croydon Station,-33.88307479,151.11520613,1,,0,,
213410,,Burwood Station,-33.87710168,151.10385716,1,,0,,
213510,,Strathfield Station,-33.87167201,151.09428565,1,,0,,
214240,,Granville Station,-33.83275764,151.01186867,1,,0,,
214410,,Auburn Station,-33.84943010,151.03301684,1,,0,,
214610,,Toongabbie Station,-33.78738636,150.95144002,1,,0,,
215020,,Parramatta Station,-33.81749025,151.00532500,1,,0,,
216010,,Merrylands Station,-33.83668568,150.99248668,1,,0,,
216110,,Guildford Station,-33.85443792,150.98439283,1,,0,,
216210,,Sefton Station,-33.88527733,151.01170402,1,,0,,
216220,,Chester Hill Station,-33.88365890,151.00025170,1,,0,,
216310,,Leightonfield Station,-33.88148108,150.98489517,1,,0,,
216320,,Villawood Station,-33.88083101,150.97685942,1,,0,,
216510,,Fairfield Station,-33.87224505,150.95725354,1,,0,,
216610,,Canley Vale Station,-33.88732821,150.94353766,1,,0,,
216620,,Cabramatta Station,-33.89474039,150.93887636,1,,0,,
217010,,Warwick Farm Station,-33.91331588,150.93509547,1,,0,,
217310,,Holsworthy Station,-33.96319517,150.95658976,1,,0,,
219320,,Canterbury Station,-33.91208682,151.11873137,1,,0,,
219410,,Campsie Station,-33.91043503,151.10345755,1,,0,,
219510,,Lakemba Station,-33.91996087,151.07631124,1,,0,,
221110,,Padstow Station,-33.95191691,151.03217663,1,,0,,
221210,,Revesby Station,-33.95251787,151.01519695,1,,0,,
221310,,Panania Station,-33.95427746,150.99826036,1,,0,,
221320,,East Hills Station,-33.96181740,150.98472867,1,,0,,
222010,,Hurstville Station,-33.96744133,151.10269428,1,,0,,
200080,,Wynyard Station,-33.86594489,151.20610310,1,,0,,
204810,,Stanmore Station,-33.89447424,151.16414803,1,,0,,
204910,,Petersham Station,-33.89386331,151.15557204,1,,0,,
204920,,Lewisham Station,-33.89341703,151.14770641,1,,0,,
206010,,North Sydney Station,-33.84115005,151.20741233,1,,0,,
206044,,Victoria Cross Station,-33.83772725,151.20738465,1,,0,,
206110,,Milsons Point Station,-33.84593610,151.21183697,1,,0,,
206516,,Crows Nest Station,-33.82562030,151.19913651,1,,0,,
206520,,St Leonards Station,-33.82223190,151.19413439,1,,0,,
206710,,Chatswood Station,-33.79723668,151.18093364,1,,0,,
206910,,Roseville Station,-33.78443617,151.17766673,1,,0,,
207010,,Lindfield Station,-33.77552136,151.16927068,1,,0,,
207110,,Killara Station,-33.76569908,151.16184659,1,,0,,
207310,,Pymble Station,-33.74477962,151.14226141,1,,0,,
207410,,Turramurra Station,-33.73258635,151.12863644,1,,0,,
207710,,Waitara Station,-33.71036513,151.10494081,1,,0,,
207730,,Asquith Station,-33.68852348,151.10820109,1,,0,,
207910,,Mount Colah Station,-33.67174586,151.11469754,1,,0,,
208010,,Mount Kuring-gai Station,-33.65358907,151.13682391,1,,0,,
208110,,Berowra Station,-33.62338518,151.15323454,1,,0,,
211310,,Macquarie University Station,-33.77728198,151.11826703,1,,0,,
211340,,Macquarie Park Station,-33.78507995,151.12837418,1,,0,,
211910,,Beecroft Station,-33.74927233,151.06660668,1,,0,,
212020,,Pennant Hills Station,-33.73791201,151.07255151,1,,0,,
212210,,Eastwood Station,-33.79030086,151.08229721,1,,0,,
213010,,Summer Hill Station,-33.89044065,151.13870280,1,,0,,
214010,,Homebush Station,-33.86668795,151.08619478,1,,0,,
214020,,Flemington Station,-33.86491214,151.07017841,1,,0,,
214510,,Westmead Station,-33.80847754,150.98789237,1,,0,,
214520,,Wentworthville Station,-33.80706891,150.97236952,1,,0,,
214530,,Pendle Hill Station,-33.80120445,150.95608040,1,,0,,
216120,,Yennora Station,-33.86466386,150.97105333,1,,0,,
206020,,Waverton Station,-33.83761830,151.19738129,1,,0,,
206410,,Artarmon Station,-33.80854241,151.18470089,1,,0,,
206510,,Wollstonecraft Station,-33.83194479,151.19174851,1,,0,,
207620,,Normanhurst Station,-33.72082663,151.09707210,1,,0,,
211420,,West Ryde Station,-33.80719476,151.09019218,1,,0,,
211430,,Meadowbank Station,-33.81579356,151.09010555,1,,0,,
212010,,Thornleigh Station,-33.73189695,151.07815508,1,,0,,
212710,,Olympic Park Station,-33.84659492,151.06932974,1,,0,,
213820,,Rhodes Station,-33.83049189,151.08704933,1,,0,,
200020,,Circular Quay,-33.86135094,151.21081302,1,,1,,
200030,,Martin Place Station,-33.86764769,151.21058267,1,,1,,
200040,,Museum Station,-33.87557110,151.20994628,1,,1,,
200050,,St James Station,-33.87062216,151.21186309,1,,1,,
201110,,Kings Cross Station,-33.87448343,151.22222820,1,,1,,
201510,,Redfern Station,-33.89204769,151.19841906,1,,0,,
201520,,Macdonaldtown Station,-33.89695934,151.18569469,1,,0,,
201710,,Green Square Station,-33.90607818,151.20257663,1,,1,,
202010,,Mascot Station,-33.92317637,151.18733540,1,,1,,
202020,,Sydney Domestic Airport Station,-33.93362984,151.18065972,1,,1,,
202030,,Sydney International Airport Station,-33.93497091,151.16584068,1,,1,,
202210,,Bondi Junction Station,-33.89119702,151.24837675,1,,1,,
202710,,Edgecliff Station,-33.87937104,151.23625289,1,,1,,
204310,,Erskineville Station,-33.90018265,151.18549590,1,,1,,
204410,,St Peters Station,-33.90727298,151.18074263,1,,1,,
204420,,Sydenham Station,-33.91445896,151.16652644,1,,1,,
204430,,Tempe Station,-33.92390407,151.15660038,1,,0,,
207210,,Gordon Station,-33.75591148,151.15444755,1,,1,,
207420,,Warrawee Station,-33.72439856,151.12182775,1,,1,,
207610,,Wahroonga Station,-33.71804522,151.11754490,1,,1,,
208120,,Cowan Station,-33.59356714,151.17177424,1,,0,,
208310,,Hawkesbury River Station,-33.54684344,151.22657548,1,,1,,
211410,,Denistone Station,-33.79962625,151.08692825,1,,1,,
211920,,Cheltenham Station,-33.75561151,151.07845967,1,,1,,
213710,,North Strathfield Station,-33.85918843,151.08818062,1,,1,,
213810,,Concord West Station,-33.84860505,151.08562376,1,,1,,
214230,,Clyde Station,-33.83595319,151.01694198,1,,0,,
215010,,Harris Park Station,-33.82335268,151.00765002,1,,0,,
216330,,Carramar Station,-33.88445193,150.96098356,1,,0,,
217030,,Casula Station,-33.95021052,150.91182891,1,,1,,
220510,,Wolli Creek Station,-33.92853822,151.15411287,1,,1,,
220520,,Arncliffe Station,-33.93678246,151.14717400,1,,1,,
220530,,Turrella Station,-33.92979582,151.14033853,1,,1,,
220710,,Bardwell Park Station,-33.93130976,151.12559243,1,,0,,
220720,,Bexley North Station,-33.93750842,151.11377376,1,,1,,
220810,,Kingsgrove Station,-33.94048235,151.10081465,1,,1,,
220910,,Beverly Hills Station,-33.94912063,151.08086032,1,,1,,
220920,,Narwee Station,-33.94767733,151.07058514,1,,1,,
221010,,Riverwood Station,-33.95139401,151.05245738,1,,1,,
221610,,Banksia Station,-33.94499641,151.14058914,1,,1,,
221620,,Rockdale Station,-33.95224818,151.13661619,1,,1,,
221710,,Kogarah Station,-33.96254149,151.13248719,1,,1,,
221810,,Carlton Station,-33.96824293,151.12450153,1,,1,,
222020,,Allawah Station,-33.96972995,151.11454867,1,,1,,
222210,,Penshurst Station,-33.96620899,151.08884730,1,,1,,
222310,,Mortdale Station,-33.97104710,151.08100076,1,,1,,
222320,,Oatley Station,-33.98038470,151.07901413,1,,1,,
222610,,Como Station,-34.00461939,151.06824108,1,,1,,
222620,,Jannali Station,-34.01610952,151.06464581,1,,1,,
222710,,Gymea Station,-34.03486950,151.08526089,1,,1,,
222810,,Miranda Station,-34.03625439,151.10209197,1,,1,,
222910,,Caringbah Station,-34.04157831,151.12202571,1,,1,,
223010,,Woolooware Station,-34.04754097,151.14375723,1,,1,,
223020,,Cronulla Station,-34.05578475,151.15149843,1,,1,,
223230,,Kirrawee Station,-34.03497564,151.07121805,1,,1,,
225010,,Wondabyne Station,-33.49214559,151.25699945,1,,0,,
225020,,Tascott Station,-33.45091719,151.31860852,1,,0,,
225030,,Point Clare Station,-33.44625901,151.32841514,1,,1,,
225040,,Gosford Station,-33.42348495,151.34173360,1,,1,,
225060,,Niagara Park Station,-33.38307663,151.35458344,1,,1,,
225070,,Lisarow Station,-33.38209529,151.37017048,1,,1,,
2250772,,Narara Station,-33.39461057,151.34452641,1,,1,,
225610,,Woy Woy Station,-33.48572837,151.32330628,1,,1,,
225620,,Koolewong Station,-33.46639025,151.31850646,1,,0,,
225810,,Ourimbah Station,-33.35974907,151.36999584,1,,1,,
225910,,Tuggerah Station,-33.30772394,151.42020531,1,,1,,
225920,,Wyong Station,-33.28539097,151.42523404,1,,1,,
225930,,Warnervale Station,-33.24732964,151.44885085,1,,0,,
225940,,Wyee Station,-33.18007088,151.48708552,1,,1,,
226410,,Morisset Station,-33.10896063,151.48814873,1,,1,,
226420,,Dora Creek Station,-33.08371456,151.50094658,1,,0,,
228310,,Awaba Station,-33.01297684,151.54212359,1,,0,,
228330,,Fassifern Station,-32.98563743,151.58094353,1,,1,,
228410,,Booragul Station,-32.97170853,151.60494259,1,,0,,
228420,,Teralba Station,-32.96253817,151.60347199,1,,0,,
228430,,Cockle Creek Station,-32.94267124,151.62376463,1,,0,,
228520,,Cardiff Station,-32.94142086,151.66266152,1,,1,,
228910,,Kotara Station,-32.94159203,151.69793551,1,,0,,
228920,,Adamstown Station,-32.93365273,151.72020335,1,,1,,
229210,,Broadmeadow Station,-32.92272405,151.73499102,1,,1,,
229310,,Newcastle Interchange,-32.92404091,151.75908192,1,,1,,
230310,,Hamilton Station,-32.91846324,151.74849800,1,,1,,
250010,,North Wollongong Station,-34.41227335,150.89138888,1,,1,,
250030,,Coniston Station,-34.43785604,150.88512644,1,,0,,
250510,,Lysaghts Station,-34.45416603,150.87575550,1,,0,,
250520,,Cringila Station,-34.46711957,150.87843306,1,,0,,
250840,,Stanwell Park Station,-34.22641608,150.98108007,1,,0,,
251520,,Wombarra Station,-34.27547081,150.95352385,1,,0,,
251530,,Coledale Station,-34.28967298,150.94314925,1,,0,,
251540,,Austinmer Station,-34.30645714,150.92923261,1,,0,,
251820,,Corrimal Station,-34.37560886,150.90493692,1,,1,,
251910,,Fairy Meadow Station,-34.39521697,150.89644618,1,,1,,
252610,,Unanderra Station,-34.45457966,150.84615381,1,,1,,
252710,,Albion Park Station,-34.56285582,150.79868137,1,,1,,
252920,,Oak Flats Station,-34.57203376,150.82043996,1,,1,,
2529218,,Shellharbour Junction Station,-34.59134673,150.84470802,1,,1,,
253310,,Minnamurra Station,-34.62628481,150.85287255,1,,1,,
253320,,Bombo Station,-34.65870177,150.85384014,1,,1,,
277910,,Hazelbrook Station,-33.72368467,150.45415753,1,,1,,
278010,,Leura Station,-33.71207455,150.33095833,1,,1,,
278210,,Wentworth Falls Station,-33.70951523,150.37637161,1,,1,,
278620,,Bell Station,-33.50568919,150.27905756,1,,0,,
278630,,Zig Zag Station,-33.47175842,150.20200389,1,,0,,
27871,,Tarana Station,-33.52424309,149.90749500,1,,1,,
2790128,,Rydal Station,-33.48386625,150.03184368,1,,1,,
200046,,Barangaroo Station,-33.85957698,151.20261517,1,,1,,
200066,,Gadigal Station,-33.87308122,151.20872206,1,,1,,
201721,,Waterloo Station,-33.89744549,151.20023991,1,,1,,
232020,,Maitland Station,-32.73800633,151.55209853,1,,0,,
230410,,Waratah Station,-32.90218201,151.73106539,1,,0,,
230420,,Warabrook Station,-32.88738021,151.71016270,1,,0,,
232030,,Telarah Station,-32.72335662,151.53973566,1,,0,,
232050,,Mindaribba Station,-32.66831436,151.58442635,1,,0,,
232230,,Beresfield Station,-32.79929092,151.65826260,1,,0,,
232240,,Thornton Station,-32.78352147,151.63974686,1,,0,,
232310,,Metford Station,-32.76520200,151.61823769,1,,0,,
232320,,Victoria Street Station,-32.75104739,151.59408427,1,,0,,
232330,,East Maitland Station,-32.74478972,151.58736646,1,,0,,
233010,,Singleton Station,-32.57195563,151.16543007,1,,0,,
233310,,Muswellbrook Station,-32.26731150,150.89004029,1,,0,,
233510,,Branxton Station,-32.66226828,151.34563530,1,,0,,
233610,,Aberdeen Station,-32.16709420,150.89204155,1,,0,,
233710,,Scone Station,-32.04641035,150.86693959,1,,0,,
242010,,Dungog Station,-32.40228864,151.75937291,1,,0,,
242020,,Wallarobba Station,-32.49616061,151.69571960,1,,0,,
242030,,Wirragulla Station,-32.46323348,151.74253302,1,,0,,
242040,,Hilldale Station,-32.50455904,151.64990290,1,,0,,
242050,,Martins Creek Station,-32.55816744,151.61847273,1,,0,,
242110,,Paterson Station,-32.60213217,151.61472967,1,,0,,
230430,,Sandgate Station,-32.87237742,151.70287731,1,,0,,
232010,,High Street Station,-32.74167399,151.56393649,1,,0,,
232110,,Lochinvar Station,-32.72052192,151.45036644,1,,1,,
232210,,Hexham Station,-32.82888790,151.68414774,1,,0,,
232220,,Tarro Station,-32.80905884,151.66952574,1,,0,,
233410,,Greta Station,-32.68687245,151.38420433,1,,0,,
2000321,2000321,"Central Station, Platform 1",-33.88316452,151.20552345,,200060,1,Level 1,1
2000322,2000322,"Central Station, Platform 2",-33.88322379,151.20563440,,200060,1,Level 1,2
2000323,2000323,"Central Station, Platform 3",-33.88325756,151.20570087,,200060,1,Level 1,3
2000324,2000324,"Central Station, Platform 4",-33.88331683,151.20581181,,200060,1,Level 1,4
2000325,2000325,"Central Station, Platform 5",-33.88335959,151.20587873,,200060,1,Level 1,5
2000326,2000326,"Central Station, Platform 6",-33.88341813,151.20601124,,200060,1,Level 1,6
2000327,2000327,"Central Station, Platform 7",-33.88345227,151.20606693,,200060,1,Level 1,7
2000328,2000328,"Central Station, Platform 8",-33.88351154,151.20617788,,200060,1,Level 1,8
2000329,2000329,"Central Station, Platform 9",-33.88355430,151.20624480,,200060,1,Level 1,9
2000330,2000330,"Central Station, Platform 10",-33.88362257,151.20635618,,200060,1,Level 1,10
2000331,2000331,"Central Station, Platform 11",-33.88366496,151.20643388,,200060,1,Level 1,11
2000332,2000332,"Central Station, Platform 12",-33.88371561,151.20653360,,200060,1,Level 1,12
2000333,2000333,"Central Station, Platform 13",-33.88375800,151.20661130,,200060,1,Level 1,13
2000334,2000334,"Central Station, Platform 14",-33.88380792,151.20673259,,200060,1,Level 1,14
2000336,2000336,"Central Station, Platform 16",-33.88396650,151.20683761,,200060,1,Level 1,16
2000337,2000337,"Central Station, Platform 17",-33.88400064,151.20689330,,200060,1,Level 1,17
2000338,2000338,"Central Station, Platform 18",-33.88405165,151.20698224,,200060,1,Level 1,18
2000339,2000339,"Central Station, Platform 19",-33.88409404,151.20705994,,200060,1,Level 1,19
2000340,2000340,"Central Station, Platform 20",-33.88413680,151.20712686,,200060,1,Level 1,20
2000341,2000341,"Central Station, Platform 21",-33.88417883,151.20721535,,200060,1,Level 1,21
2000342,2000342,"Central Station, Platform 22",-33.88422159,151.20728227,,200060,1,Level 1,22
2000343,2000343,"Central Station, Platform 23",-33.88426398,151.20735997,,200060,1,Level 1,23
2000344,2000344,"Central Station, Platform 24",-33.88515454,151.20687442,,200060,1,Level -2,24
2000345,2000345,"Central Station, Platform 25",-33.88530745,151.20688194,,200060,1,Level -2,25
2000466,2000466,"Central Station, Platform 26",-33.88411728,151.20638050,,200060,1,Level -3,
2000467,2000467,"Central Station, Platform 27",-33.88414242,151.20643575,,200060,1,Level -3,
2077301,2077301,"Hornsby Station, Platform 1",-33.70323338,151.09857464,,207720,1,Level -1,1
2077302,2077302,"Hornsby Station, Platform 2",-33.70320961,151.09847648,,207720,1,Level -1,2
2077303,2077303,"Hornsby Station, Platform 3",-33.70320312,151.09840071,,207720,1,Level -1,3
2077304,2077304,"Hornsby Station, Platform 4",-33.70317899,151.09831332,,207720,1,Level -1,4
2077305,2077305,"Hornsby Station, Platform 5",-33.70316422,151.09821559,,207720,1,Level -1,5
2141311,2141311,"Lidcombe Station, Platform 1",-33.86360573,151.04503631,,214110,1,Level 0,1
2141312,2141312,"Lidcombe Station, Platform 2",-33.86367983,151.04497500,,214110,1,Level 0,2
2141313,2141313,"Lidcombe Station, Platform 3",-33.86374387,151.04494562,,214110,1,Level 0,3
2141314,2141314,"Lidcombe Station, Platform 4",-33.86383596,151.04488516,,214110,1,Level 0,4
2141315,2141315,"Lidcombe Station, Platform 5",-33.86389065,151.04486615,,214110,1,Level 0,5
2141316,2141316,"Lidcombe Station, Platform 0",-33.86417698,151.04684548,,214110,1,Level 0,Sprint
214381,214381,"Birrong Station, Platform 1",-33.89271504,151.02427317,,214320,1,Level -1,1
214382,214382,"Birrong Station, Platform 2",-33.89269917,151.02420759,,214320,1,Level -1,2
214391,214391,"Regents Park Station, Platform 1",-33.88305338,151.02406724,,214310,1,Level -1,1
214392,214392,"Regents Park Station, Platform 2",-33.88309590,151.02414486,,214310,1,Level -1,2
2199171,2199171,"Yagoona Station, Platform 1",-33.90707758,151.02456004,,219910,1,Level -1,1
2199172,2199172,"Yagoona Station, Platform 2",-33.90709805,151.02448536,,219910,1,Level -1,2
2200501,2200501,"Bankstown Station, Platform 1",-33.91781894,151.03443640,,220010,1,Level 0,1
2200502,2200502,"Bankstown Station, Platform 2",-33.91789991,151.03444022,,220010,1,Level 0,2
2232281,2232281,"Loftus Station, Platform 1",-34.04514199,151.05125784,,223220,2,Level 1,1
2232282,2232282,"Loftus Station, Platform 2",-34.04513014,151.05134387,,223220,2,Level 1,2
2232291,2232291,"Sutherland Station, Platform 1",-34.03163756,151.05719483,,223210,1,Level -1,1
2232292,2232292,"Sutherland Station, Platform 2",-34.03169803,151.05727347,,223210,1,Level -1,2
2232293,2232293,"Sutherland Station, Platform 3",-34.03173116,151.05736163,,223210,1,Level -1,3
2233271,2233271,"Engadine Station, Platform 1",-34.06783392,151.01468241,,223310,1,Level -1,1
2233272,2233272,"Engadine Station, Platform 2",-34.06787608,151.01477102,,223310,1,Level -1,2
2233281,2233281,"Heathcote Station, Platform 1",-34.08790327,151.00825588,,223320,1,Level 0,1
2233282,2233282,"Heathcote Station, Platform 2",-34.08795513,151.00832331,,223320,1,Level 0,2
2233291,2233291,"Waterfall Station, Platform 1",-34.13476586,150.99448751,,223330,1,Level -1,1
2233292,2233292,"Waterfall Station, Platform 2",-34.13475475,150.99455201,,223330,1,Level -1,2
2508161,2508161,"Helensburgh Station, Platform 1",-34.17702535,150.99448620,,250810,1,Level 0,1
2508162,2508162,"Helensburgh Station, Platform 2",-34.17695373,150.99447198,,250810,1,Level 0,2
2518131,2518131,"Bellambi Station, Platform 1",-34.36274980,150.91003308,,251810,2,Level 0,1
2518132,2518132,"Bellambi Station, Platform 2",-34.36276537,150.91010987,,251810,2,Level 0,2
2518151,2518151,"Towradgi Station, Platform 1",-34.38429224,150.90136271,,251830,1,Level -1,1
2518152,2518152,"Towradgi Station, Platform 2",-34.38432546,150.90145120,,251830,1,Level -1,2
2560691,2560691,"Campbelltown Station, Platform 1",-34.06353743,150.81434915,,256020,1,Level 0,1
2560692,2560692,"Campbelltown Station, Platform 2",-34.06360707,150.81442807,,256020,1,Level 0,2
2560693,2560693,"Campbelltown Station, Platform 3",-34.06370504,150.81446495,,256020,1,Level 0,3
2560694,2560694,"Campbelltown Station, Platform 4",-34.06423679,150.81388245,,256020,1,Level 0,4
2560711,2560711,"Macarthur Station, Platform 1",-34.07191403,150.79704165,,256030,1,Level 0,1
2560712,2560712,"Macarthur Station, Platform 2",-34.07195702,150.79710855,,256030,1,Level 0,2
2560713,2560713,"Macarthur Station, Platform 3",-34.07203868,150.79709054,,256030,1,Level 0,3
257861,257861,"Bundanoon Station, Platform 1",-34.65594674,150.29933475,,257810,2,Level 0,1
257862,257862,"Bundanoon Station, Platform 2",-34.65603618,150.29936011,,257810,2,Level 0,2
2747361,2747361,"Kingswood Station, Platform 1",-33.75823706,150.72002836,,274720,1,Level 0,1
2747362,2747362,"Kingswood Station, Platform 2",-33.75832771,150.72001070,,274720,1,Level 0,2
2747371,2747371,"Werrington Station, Platform 1",-33.75913943,150.75772238,,274710,1,Level 0,1
2747372,2747372,"Werrington Station, Platform 2",-33.75922075,150.75771515,,274710,1,Level 0,2
2750491,2750491,"Emu Plains Station, Platform 1",-33.74567905,150.67146835,,275020,1,Level 1,1
2750492,2750492,"Emu Plains Station, Platform 2",-33.74575009,150.67150375,,275020,1,Level 1,2
2750502,2750502,"Lapstone Station, Platform 2",-33.77351929,150.64286154,,275030,1,Level -1,2
2750511,2750511,"Penrith Station, Platform 1",-33.74994230,150.69618332,,275010,1,Level 0,1
2750512,2750512,"Penrith Station, Platform 2",-33.75003295,150.69616564,,275010,1,Level 0,2
2750513,2750513,"Penrith Station, Platform 3",-33.75012393,150.69613718,,275010,1,Level 0,3
2760301,2760301,"St Marys Station, Platform 1",-33.76202196,150.77545702,,276010,1,Level 0,1
